,0,1,2,3,4,5
3531,1641888900,3120.64,3145.42,3137.52,3121.95,88.82154125
3532,1641888000,3136.89,3144.44,3136.95,3138.69,60.11214882
3533,1641887100,3109.54,3135.58,3109.54,3135.0,43.64906223
3534,1641886200,3107.15,3114.88,3114.06,3108.51,23.29391598
3535,1641885300,3113.58,3118.32,3114.61,3113.58,18.26682988
3536,1641884400,3108.57,3115.74,3108.57,3114.01,7.61045971
3537,1641883500,3098.61,3111.2,3108.03,3110.78,33.18558706
3538,1641882600,3106.75,3114.2,3112.09,3106.75,38.15690237
3539,1641881700,3111.11,3121.62,3121.62,3112.09,17.35672208
3540,1641880800,3109.48,3123.0,3109.48,3123.0,22.66293636
3541,1641879900,3109.84,3115.91,3111.19,3109.9,39.74653287
3542,1641879000,3103.96,3114.88,3103.96,3111.79,26.51230976
3543,1641878100,3103.01,3109.26,3109.26,3103.01,24.66580912
3544,1641877200,3111.69,3118.96,3118.42,3111.69,27.36608511
3545,1641876300,3108.2,3119.99,3111.98,3119.29,48.53798445
3546,1641875400,3113.76,3120.94,3113.76,3115.03,8.82668542
3547,1641874500,3109.64,3114.05,3109.64,3113.04,22.41632956
3548,1641873600,3110.0,3125.56,3121.79,3111.21,55.0732814
3549,1641872700,3116.76,3123.87,3123.14,3121.28,29.23532438
3550,1641871800,3115.5,3120.5,3116.55,3120.5,53.32826896
3551,1641870900,3109.08,3115.83,3112.3,3115.83,42.10735184
3552,1641870000,3108.7,3111.75,3111.75,3110.49,10.46016316
3553,1641869100,3112.07,3128.77,3120.0,3112.07,51.45077619
3554,1641868200,3110.46,3124.15,3120.27,3116.12,102.42835237
3555,1641867300,3094.0,3121.4,3094.0,3118.24,54.53320661
3556,1641866400,3087.47,3094.0,3090.34,3094.0,49.59063594
3557,1641865500,3079.66,3091.84,3083.48,3091.84,37.45660952
3558,1641864600,3071.3,3086.79,3071.3,3083.07,105.49306885
3559,1641863700,3053.82,3070.33,3055.64,3070.33,81.4875477
3560,1641862800,3052.03,3062.7,3055.98,3056.22,44.79960143
3561,1641861900,3055.87,3070.06,3068.54,3055.87,37.69980197
3562,1641861000,3061.16,3070.24,3061.16,3067.27,28.52136339
3563,1641860100,3060.0,3072.27,3072.0,3060.67,37.95848719
3564,1641859200,3071.36,3087.56,3085.68,3072.63,56.16139961
3565,1641858300,3077.38,3087.58,3080.81,3086.41,45.74504747
3566,1641857400,3073.69,3083.44,3078.89,3082.22,54.78080835
3567,1641856500,3069.55,3080.0,3069.8,3078.94,27.792293
3568,1641855600,3055.78,3072.84,3059.72,3070.36,33.3138787
3569,1641854700,3060.0,3065.99,3065.88,3064.2,13.54076505
3570,1641853800,3068.51,3070.66,3070.65,3068.51,1.6926109
3571,1641852900,3068.31,3079.25,3079.25,3071.15,19.59112584
3572,1641852000,3075.65,3084.6,3078.82,3080.11,32.18661331
3573,1641851100,3069.62,3077.74,3074.35,3077.74,11.14490612
3574,1641850200,3074.66,3085.1,3083.09,3076.32,15.02535625
3575,1641849300,3077.47,3085.01,3085.01,3083.73,29.98266753
3576,1641848400,3074.13,3095.36,3082.24,3087.83,71.96442517
3577,1641847500,3057.66,3088.42,3058.21,3084.66,45.33436676
3578,1641846600,3029.74,3058.7,3031.11,3058.7,94.48296918
3579,1641845700,3012.64,3035.52,3024.28,3032.59,774.03837488
3580,1641844800,3016.0,3042.24,3039.31,3027.5,341.66593023
3581,1641843900,3020.93,3046.44,3045.6,3040.89,46.26623172
3582,1641843000,3038.79,3053.17,3041.32,3044.32,21.9164246
3583,1641842100,3038.2,3056.57,3056.57,3044.13,23.61853847
3584,1641841200,3034.68,3052.07,3044.11,3052.07,36.28804488
3585,1641840300,3035.82,3058.42,3035.82,3043.19,204.02968997
3586,1641839400,3016.19,3044.7,3016.19,3034.48,75.28773982
3587,1641838500,3018.06,3034.49,3021.65,3019.76,53.9076066
3588,1641837600,3004.65,3025.7,3020.68,3021.26,27.90960802
3589,1641836700,2995.05,3040.5,2995.78,3012.99,205.61045378
3590,1641835800,2971.39,3002.2,3001.83,2991.96,80.45845736
3591,1641834900,2980.59,3062.65,3059.48,3006.19,1474.27466309
3592,1641834000,3058.45,3083.57,3075.39,3058.45,2610.38737326
3593,1641833100,3058.9,3077.35,3071.89,3075.95,623.64929401
3594,1641832200,3064.9,3080.07,3077.34,3069.93,86.24131156
3595,1641831300,3020.0,3092.99,3026.16,3080.0,332.56530155
3596,1641830400,2997.5,3026.16,3005.34,3026.16,103.5915208
3597,1641829500,2997.79,3020.8,3020.8,3007.85,210.28317561
3598,1641828600,3004.91,3032.38,3004.91,3020.0,132.44491819
3599,1641827700,2982.59,3008.89,2989.27,3008.08,96.3374454
3600,1641826800,2987.91,3019.05,3018.57,2989.18,128.38347517
3601,1641825900,2977.45,3043.1,2995.61,3020.13,230.39754425
3602,1641825000,2928.02,3022.16,2950.65,2994.65,597.34108969
3603,1641824100,2938.95,3013.5,3013.5,2948.66,465.97596236
3604,1641823200,3003.74,3026.13,3023.25,3015.01,95.73099588
3605,1641822300,3018.6,3030.0,3030.0,3023.66,51.77287211
3606,1641821400,3021.53,3044.41,3021.53,3030.39,91.25019474
3607,1641820500,3012.44,3032.21,3027.34,3018.3,76.69135933
3608,1641819600,3023.35,3045.71,3032.54,3027.57,96.87513
3609,1641818700,3032.1,3071.3,3067.46,3033.01,130.64677809
3610,1641817800,3064.64,3093.38,3093.24,3065.88,45.67900747
3611,1641816900,3084.32,3095.76,3089.69,3090.41,31.32306683
3612,1641816000,3085.41,3109.86,3108.23,3085.41,129.48863572
3613,1641815100,3096.93,3110.28,3108.54,3109.86,83.62812275
3614,1641814200,3102.89,3111.63,3105.68,3105.69,31.90193355
3615,1641813300,3094.86,3119.64,3109.69,3103.33,89.46178742
3616,1641812400,3106.85,3138.77,3138.77,3116.91,92.64476751
3617,1641811500,3139.91,3152.54,3151.67,3140.21,48.30606214
3618,1641810600,3148.59,3160.72,3154.58,3150.28,40.13708664
3619,1641809700,3155.54,3167.43,3156.46,3155.57,60.33988222
3620,1641808800,3142.98,3154.26,3145.93,3154.26,15.28170878
3621,1641807900,3146.15,3155.56,3155.56,3146.93,18.99933781
3622,1641807000,3149.29,3157.5,3154.99,3149.29,32.06656563
3623,1641806100,3148.35,3159.29,3148.35,3155.2,30.71523357
3624,1641805200,3141.21,3148.35,3146.7,3148.35,14.64475371
3625,1641804300,3141.34,3147.55,3141.46,3146.24,19.78669482
3626,1641803400,3140.88,3148.09,3148.09,3142.85,21.54115033
3627,1641802500,3144.95,3161.0,3160.0,3148.93,30.87830693
3628,1641801600,3158.34,3169.31,3163.79,3158.51,26.59089409
3629,1641800700,3157.39,3164.55,3160.27,3164.55,31.91267225
3630,1641799800,3161.02,3168.7,3168.7,3162.14,5.24928728
3631,1641798900,3156.94,3168.15,3164.5,3168.14,11.57096845
3632,1641798000,3165.2,3173.21,3166.43,3167.43,43.50070232
3633,1641797100,3156.71,3166.43,3157.2,3166.43,49.88639615
3634,1641796200,3157.9,3169.06,3164.96,3157.9,151.9294787
3635,1641795300,3156.96,3168.07,3164.7,3164.26,36.366307
3636,1641794400,3159.7,3171.9,3171.9,3161.76,21.60307305
3637,1641793500,3167.9,3175.98,3170.44,3174.81,11.33077353
3638,1641792600,3169.28,3177.57,3177.56,3171.26,23.56517153
3639,1641791700,3169.14,3180.07,3169.14,3178.59,22.07207366
3640,1641790800,3168.74,3179.72,3175.29,3171.81,31.72616459
3641,1641789900,3174.56,3180.67,3174.56,3178.18,33.88564315
3642,1641789000,3174.14,3179.51,3174.51,3174.14,31.87650288
3643,1641788100,3159.06,3176.7,3160.0,3174.89,116.79308423
3644,1641787200,3151.5,3160.0,3157.06,3159.25,52.3228678
3645,1641786300,3150.04,3155.96,3150.04,3155.95,21.82006711
3646,1641785400,3151.27,3156.34,3155.67,3151.27,8.1037534
3647,1641784500,3149.16,3157.57,3149.16,3156.33,34.87305267
3648,1641783600,3149.42,3155.34,3150.0,3151.53,37.06007428
3649,1641782700,3152.31,3159.83,3156.28,3152.42,33.51975
3650,1641781800,3150.46,3158.33,3154.16,3155.18,31.54143635
3651,1641780900,3143.57,3154.54,3146.59,3154.16,36.73066388
3652,1641780000,3146.0,3157.02,3151.37,3146.0,50.07894801
3653,1641779100,3143.36,3153.07,3143.36,3153.06,30.75527809
3654,1641778200,3138.83,3151.63,3143.24,3141.14,72.20109889
3655,1641777300,3138.98,3148.32,3141.98,3147.49,76.04375452
3656,1641776400,3128.9,3144.47,3136.23,3144.47,38.38032625
3657,1641775500,3134.35,3148.74,3139.25,3134.35,35.03713889
3658,1641774600,3139.25,3163.71,3158.31,3139.25,67.62240705
3659,1641773700,3153.56,3171.11,3156.94,3163.24,52.57764859
3660,1641772800,3142.48,3157.92,3150.03,3157.51,77.51190103
3661,1641771900,3149.22,3157.36,3155.39,3151.23,48.23528148
3662,1641771000,3145.4,3159.23,3155.08,3159.23,62.93837101
3663,1641770100,3152.65,3168.32,3162.02,3154.29,55.6287765
3664,1641769200,3161.68,3184.81,3183.23,3163.4,55.85787989
3665,1641768300,3174.1,3187.84,3187.84,3178.11,10.29585059
3666,1641767400,3183.66,3189.29,3186.69,3186.89,4.25883871
3667,1641766500,3190.04,3199.6,3196.1,3190.04,30.87803579
3668,1641765600,3187.94,3195.51,3191.58,3194.09,21.30444038
3669,1641764700,3185.22,3193.58,3192.99,3191.1,57.69244298
3670,1641763800,3193.55,3202.98,3201.76,3193.55,70.24091591
3671,1641762900,3195.26,3202.87,3201.05,3201.53,49.40888947
3672,1641762000,3196.35,3204.48,3197.62,3201.83,62.00768075
3673,1641761100,3194.93,3201.73,3199.7,3195.73,36.7383779
3674,1641760200,3194.88,3203.13,3202.82,3198.48,53.50798956
3675,1641759300,3202.63,3210.5,3209.18,3202.63,20.60038832
3676,1641758400,3200.11,3210.93,3204.13,3209.24,110.79862271
3677,1641757500,3196.99,3207.27,3202.36,3207.16,76.45362202
3678,1641756600,3192.2,3213.13,3205.8,3200.84,183.1719446
3679,1641755700,3178.54,3212.52,3180.09,3204.57,322.41655831
3680,1641754800,3164.85,3181.56,3167.31,3180.97,87.33505284
3681,1641753900,3168.3,3180.0,3173.46,3169.54,184.02416069
3682,1641753000,3169.63,3179.96,3177.42,3173.39,53.26940886
3683,1641752100,3167.5,3179.22,3168.05,3177.69,86.36836976
3684,1641751200,3165.38,3174.25,3168.1,3168.17,63.51397214
3685,1641750300,3152.07,3165.88,3160.94,3165.18,161.31395937
3686,1641749400,3160.35,3177.06,3168.8,3160.35,47.94254111
3687,1641748500,3153.82,3171.72,3153.82,3166.55,85.96192502
3688,1641747600,3150.0,3170.95,3162.65,3153.13,88.61311944
3689,1641746700,3119.75,3165.68,3122.5,3164.78,162.91905011
3690,1641745800,3114.0,3126.47,3114.0,3121.0,94.87039036
3691,1641744900,3093.66,3111.48,3094.18,3111.48,33.92721827
3692,1641744000,3091.79,3105.26,3097.69,3091.79,195.37670352
3693,1641743100,3083.43,3098.41,3094.46,3098.41,74.59722526
3694,1641742200,3093.15,3106.52,3094.13,3093.15,105.72476444
3695,1641741300,3073.84,3095.51,3084.94,3094.13,110.34693601
3696,1641740400,3083.0,3100.47,3097.49,3086.55,52.67663734
3697,1641739500,3092.72,3111.01,3111.01,3096.52,46.80326986
3698,1641738600,3089.26,3115.29,3090.46,3111.73,54.06252028
3699,1641737700,3088.95,3102.19,3097.85,3091.35,37.60457735
3700,1641736800,3089.19,3102.75,3090.58,3098.65,81.19766551
3701,1641735900,3086.41,3106.52,3106.33,3088.18,95.93660571
3702,1641735000,3097.69,3108.55,3103.88,3104.07,78.65069392
3703,1641734100,3104.02,3126.17,3121.02,3104.02,43.46065838
3704,1641733200,3108.04,3118.76,3108.18,3117.78,29.82407871
3705,1641732300,3105.74,3119.7,3118.28,3105.74,23.89371215
3706,1641731400,3106.75,3119.21,3111.72,3119.21,44.58847621
3707,1641730500,3104.95,3112.74,3111.59,3112.74,67.69335928
3708,1641729600,3110.13,3134.12,3132.23,3115.1,63.258232
3709,1641728700,3120.74,3132.43,3124.27,3132.43,52.06858511
3710,1641727800,3119.06,3129.19,3119.06,3124.73,51.81759286
3711,1641726900,3116.21,3125.95,3123.13,3119.4,47.26149707
3712,1641726000,3111.0,3132.6,3111.5,3128.35,71.23341252
3713,1641725100,3102.52,3112.28,3105.8,3112.28,20.94420424
3714,1641724200,3093.19,3108.38,3095.53,3107.42,71.79491461
3715,1641723300,3084.58,3095.48,3085.41,3094.93,73.25632992
3716,1641722400,3085.41,3101.84,3101.84,3088.85,30.14313638
3717,1641721500,3094.0,3113.01,3111.79,3101.69,52.14621841
3718,1641720600,3102.64,3113.65,3103.2,3111.41,34.2073698
3719,1641719700,3093.34,3109.01,3107.24,3100.73,65.73723328
3720,1641718800,3105.35,3116.33,3112.41,3107.24,59.62381237
3721,1641717900,3108.1,3118.97,3118.97,3110.38,32.89079278
3722,1641717000,3104.32,3118.36,3111.18,3116.24,62.21015779
3723,1641716100,3107.42,3130.53,3130.53,3108.96,56.00512229
3724,1641715200,3130.14,3138.49,3131.83,3130.14,54.76701595
3725,1641714300,3126.52,3133.36,3127.47,3127.78,13.43557703
3726,1641713400,3122.99,3130.56,3123.67,3122.99,32.6561438
3727,1641712500,3131.6,3132.9,3131.6,3132.28,10.46940091
3728,1641711600,3130.3,3138.34,3138.34,3137.68,56.63852357
3729,1641710700,3134.75,3140.15,3135.7,3139.56,47.43307819
3730,1641709800,3128.12,3141.51,3128.12,3134.68,43.9398234
3731,1641708900,3125.0,3131.93,3128.92,3130.36,20.21569888
3732,1641708000,3118.94,3132.98,3125.51,3131.23,112.79912605
3733,1641707100,3120.71,3137.02,3134.26,3123.01,65.86409553
3734,1641706200,3129.01,3135.35,3130.05,3133.53,41.36312735
3735,1641705300,3127.7,3141.02,3140.1,3131.36,59.37978055
3736,1641704400,3135.96,3146.71,3142.72,3141.06,41.56024369
3737,1641703500,3132.46,3142.61,3134.61,3141.36,46.37028493
3738,1641702600,3129.41,3136.98,3131.22,3131.84,41.54841183
3739,1641701700,3123.1,3135.48,3124.4,3130.87,48.57395356
3740,1641700800,3118.35,3129.65,3120.84,3124.25,49.89606422
3741,1641699900,3119.74,3130.55,3128.85,3121.99,64.93581133
3742,1641699000,3125.56,3142.97,3139.57,3129.96,78.98132377
3743,1641698100,3128.67,3145.17,3139.51,3139.48,82.04941572
3744,1641697200,3128.93,3136.8,3136.5,3134.21,86.27720194
3745,1641696300,3134.27,3145.75,3144.76,3136.49,79.18538491
3746,1641695400,3125.34,3146.39,3130.62,3143.32,66.6281584
3747,1641694500,3116.1,3135.01,3116.1,3133.92,106.60460986
3748,1641693600,3112.38,3121.73,3115.87,3118.12,115.0741071
3749,1641692700,3098.93,3116.37,3098.93,3116.37,36.89442079
3750,1641691800,3095.44,3108.52,3095.44,3098.09,46.82947218
3751,1641690900,3095.47,3116.29,3115.56,3095.47,97.88483467
3752,1641690000,3112.02,3134.54,3116.42,3116.08,137.84684072
3753,1641689100,3095.45,3121.4,3095.45,3117.75,70.47115303
3754,1641688200,3073.9,3092.24,3073.9,3091.15,59.11365786
3755,1641687300,3071.91,3086.51,3086.15,3074.64,81.13483003
3756,1641686400,3059.28,3083.6,3079.97,3083.58,67.42469656
3757,1641686400,3059.28,3083.6,3079.97,3083.58,67.42469656
3758,1641685500,3079.28,3102.34,3102.14,3081.94,48.07063745
3759,1641684600,3089.71,3103.93,3091.95,3102.76,21.70344687
3760,1641683700,3089.72,3106.18,3102.8,3091.53,31.70601321
3761,1641682800,3096.72,3117.38,3116.0,3102.22,59.71960322
3762,1641681900,3113.03,3131.69,3130.37,3119.89,79.35002495
3763,1641681000,3110.19,3130.2,3125.14,3129.65,57.29136768
3764,1641680100,3102.65,3125.14,3102.65,3125.14,72.87095717
3765,1641679200,3076.51,3113.17,3076.51,3102.4,172.72970079
3766,1641678300,3070.0,3094.09,3092.51,3075.72,96.63293669
3767,1641677400,3062.2,3102.95,3065.18,3092.51,240.86444051
3768,1641676500,3036.11,3065.67,3038.23,3065.43,81.3054733
3769,1641675600,3028.06,3060.62,3030.53,3040.1,357.46337294
3770,1641674700,3025.0,3046.57,3043.21,3029.87,76.3644681
3771,1641673800,3031.82,3051.82,3032.5,3042.86,118.22230614
3772,1641672900,3003.44,3038.48,3009.11,3034.94,82.98428511
3773,1641672000,3006.82,3047.73,3036.6,3010.73,75.55157921
3774,1641671100,3006.63,3034.66,3018.57,3033.96,135.82089054
3775,1641670200,3015.61,3042.68,3018.91,3016.5,175.72010885
3776,1641669300,2999.0,3040.87,3039.71,3020.27,135.70605347
3777,1641668400,3000.0,3054.71,3004.55,3037.0,215.62717991
3778,1641667500,3004.91,3056.55,3043.88,3015.67,99.10873986
3779,1641666600,3045.92,3075.83,3064.85,3045.92,143.26478772
3780,1641665700,3024.48,3078.38,3027.04,3063.14,155.20271579
3781,1641664800,3001.0,3064.97,3039.48,3026.35,378.08262505
3782,1641663900,3035.98,3097.5,3084.01,3038.97,436.02573355
3783,1641663000,3072.27,3112.62,3110.24,3084.64,123.11435593
3784,1641662100,3110.62,3125.95,3116.82,3110.76,76.11359211
3785,1641661200,3112.9,3135.01,3124.63,3116.29,79.40819797
3786,1641660300,3122.31,3144.96,3137.27,3123.8,119.84468635
3787,1641659400,3126.65,3155.73,3153.36,3136.2,78.49403208
3788,1641658500,3152.62,3177.68,3177.68,3152.62,46.97279574
3789,1641657600,3151.05,3179.32,3157.86,3179.32,99.89552781
3790,1641656700,3155.95,3164.32,3160.96,3157.07,28.82256303
3791,1641655800,3147.52,3164.81,3164.81,3160.16,64.42267005
3792,1641654900,3157.85,3167.16,3161.86,3163.74,45.7975
3793,1641654000,3149.19,3182.94,3181.64,3161.0,205.30734472
3794,1641653100,3173.48,3192.15,3188.1,3174.79,55.66563501
3795,1641652200,3178.75,3191.93,3191.93,3188.0,35.88347215
3796,1641651300,3187.11,3203.29,3203.29,3189.85,91.04144375
3797,1641650400,3198.43,3206.23,3201.45,3205.56,46.09554182
3798,1641649500,3195.6,3208.39,3206.53,3202.06,84.66596166
3799,1641648600,3195.33,3208.62,3201.26,3207.36,51.78211867
3800,1641647700,3177.68,3202.36,3193.73,3202.15,73.30859026
3801,1641646800,3194.94,3205.63,3194.98,3199.64,35.43384352
3802,1641645900,3193.73,3204.34,3200.89,3200.0,49.57900794
3803,1641645000,3200.0,3214.86,3214.16,3200.54,54.90885868
3804,1641644100,3213.17,3223.52,3222.61,3217.16,46.37692554
3805,1641643200,3218.05,3228.72,3220.52,3222.79,56.54273589
3806,1641642300,3215.68,3222.27,3219.0,3220.48,19.52562764
3807,1641641400,3207.86,3218.99,3218.99,3217.27,50.89463088
3808,1641640500,3215.7,3222.81,3215.7,3217.52,26.99799991
3809,1641639600,3208.78,3219.24,3217.64,3216.31,60.83424954
3810,1641638700,3209.31,3229.2,3229.2,3219.15,134.51442936
3811,1641637800,3229.12,3246.85,3233.82,3229.26,101.03296249
3812,1641636900,3227.85,3234.93,3234.9,3233.34,64.39305108
3813,1641636000,3231.89,3241.99,3240.27,3235.56,18.01514694
3814,1641635100,3232.83,3241.25,3236.56,3241.25,56.90764606
3815,1641634200,3218.75,3239.18,3220.94,3236.56,50.26656446
3816,1641633300,3218.33,3228.3,3228.3,3221.69,68.40111598
3817,1641632400,3217.18,3227.54,3219.39,3227.54,48.3425726
3818,1641631500,3214.69,3220.58,3219.06,3217.24,41.29125058
3819,1641630600,3209.1,3223.12,3217.71,3213.54,76.06263592
3820,1641629700,3218.55,3231.68,3229.78,3220.64,62.1808681
3821,1641628800,3216.63,3237.14,3216.63,3229.33,47.82428385
3822,1641627900,3209.08,3219.77,3214.02,3215.65,43.81936692
3823,1641627000,3207.39,3223.81,3223.3,3212.64,64.16176259
3824,1641626100,3217.82,3224.03,3221.31,3220.0,48.67197182
3825,1641625200,3217.39,3228.42,3218.6,3220.97,63.94542069
3826,1641624300,3197.4,3222.27,3202.03,3217.84,39.05920332
3827,1641623400,3192.84,3205.16,3205.16,3202.42,93.31690951
